source_archive,source_path,source_sha256,classification,current_repository_equivalent,proposed_destination,action,conflict_status,reason,dependencies,validation,rollback,approval_needed,decision_id,resolution_status,transition_phase
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/021-build-the-explainable-opportunity-dashboard-and-lead-workflow.md,4a3695977355009f8383ecbc1b024363b9afeb8e6ef31c8caa3e3bd8f2152207,REPOSITORY_PROMPT,automation/numbered/021-build-the-explainable-opportunity-dashboard-and-lead-workflow.md,automation/numbered/021-build-the-explainable-opportunity-dashboard-and-lead-workflow.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/022-customer-api-frontend-and-data-exposure-audit.md,db4ddd373270ba67dc17737e35ed2c6d122a32ce4b87216320461fdc77dfa199,REPOSITORY_PROMPT,automation/numbered/022-customer-api-frontend-and-data-exposure-audit.md,automation/numbered/022-customer-api-frontend-and-data-exposure-audit.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/023-implement-email-notification-orchestration-and-delivery.md,4d91df0a5e20731a3c7d2b31b28b96f282c02d07e90ec6ff0de6ab219dc43bf5,REPOSITORY_PROMPT,automation/numbered/023-implement-email-notification-orchestration-and-delivery.md,automation/numbered/023-implement-email-notification-orchestration-and-delivery.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/024-email-delivery-audit.md,9d3cb8a6059dd6fc96b0c2ab6b2e93f4b37929b9f8d735174b50851b25d1e97f,REPOSITORY_PROMPT,automation/numbered/024-email-delivery-audit.md,automation/numbered/024-email-delivery-audit.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/025-implement-controlled-sms-infrastructure-behind-a-disabled-feature-flag.md,2a5d366104815c0eaa41710f7ebd52fb38b61df2da1bcdee62d95c6dd75fbce8,REPOSITORY_PROMPT,automation/numbered/025-implement-controlled-sms-infrastructure-behind-a-disabled-feature-flag.md,automation/numbered/025-implement-controlled-sms-infrastructure-behind-a-disabled-feature-flag.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/026-build-internal-review-and-source-operations-tooling.md,6a09e0dc3ead6a9581e6f317cc47b72de8a60bb2159a658cd8ce245668ff40cf,REPOSITORY_PROMPT,automation/numbered/026-build-internal-review-and-source-operations-tooling.md,automation/numbered/026-build-internal-review-and-source-operations-tooling.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/027-notification-sms-and-operations-audit.md,19c387d50bf020fedee7d5be7b000494391caefc4683678c536b00d36ecdf1ec,REPOSITORY_PROMPT,automation/numbered/027-notification-sms-and-operations-audit.md,automation/numbered/027-notification-sms-and-operations-audit.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/028-implement-the-privacy-conscious-analytics-event-model.md,895536ac620ed56be0ae0a0899641b17eb15fbc2e2c0888d2cf7968444e5e82e,REPOSITORY_PROMPT,automation/numbered/028-implement-the-privacy-conscious-analytics-event-model.md,automation/numbered/028-implement-the-privacy-conscious-analytics-event-model.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/029-implement-observability-health-alerting-and-operational-runbooks.md,8fde5fb2512dc57fadd5f3c43df0020871a6b6befeba3aa12580c31a9a70b8c3,REPOSITORY_PROMPT,automation/numbered/029-implement-observability-health-alerting-and-operational-runbooks.md,automation/numbered/029-implement-observability-health-alerting-and-operational-runbooks.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/030-implement-backup-restore-reconciliation-and-rollback-procedures.md,dd93323069eaa83a7e6a158c5b00b94b191071c373d7e05c53ea82797a66a663,REPOSITORY_PROMPT,automation/numbered/030-implement-backup-restore-reconciliation-and-rollback-procedures.md,automation/numbered/030-implement-backup-restore-reconciliation-and-rollback-procedures.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/031-security-privacy-performance-and-recovery-hardening-audit.md,28a3f062d174f3765ec7aba73d28db1210702822605cf088ec43a05dc044744a,REPOSITORY_PROMPT,automation/numbered/031-perform-security-privacy-performance-and-recovery-hardening.md,automation/numbered/031-security-privacy-performance-and-recovery-hardening-audit.md,ADD,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/032-formal-pilot-release-test-matrix-and-release-gate-audit.md,2f079609caf1b0ecb56dd77f76869f83d02ebe4d086e05e16d8acc98f95e10b1,REPOSITORY_PROMPT,automation/numbered/032-formal-pilot-release-test-matrix-and-release-gate-audit.md,automation/numbered/032-formal-pilot-release-test-matrix-and-release-gate-audit.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/033-prepare-controlled-staging-deployment-plan.md,92189befa61c3e59c9e68bd12c549211a5a061f0d5ac315027766ee4b5e4ada4,REPOSITORY_PROMPT,automation/numbered/033-prepare-and-execute-the-controlled-staging-deployment.md,automation/numbered/033-prepare-controlled-staging-deployment-plan.md,ADD,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/034-final-staging-and-pilot-readiness-audit.md,9ee1cbee4193a636d001eace9c40ecf8cc7a62e8c8e0b682ab4669175779224a,REPOSITORY_PROMPT,automation/numbered/034-final-staging-and-pilot-readiness-audit.md,automation/numbered/034-final-staging-and-pilot-readiness-audit.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/035-prepare-controlled-production-pilot-release-plan.md,6f8e96e60181f88d9778f866bd988d29b8251ee417269282745500e190ccc5f8,REPOSITORY_PROMPT,automation/numbered/035-deploy-the-controlled-production-pilot.md,automation/numbered/035-prepare-controlled-production-pilot-release-plan.md,ADD,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/036-production-pilot-launch-verification-audit.md,f2303ef12a52c27b18ee90ba6400c7c96f6c0dc0a5d8201e85e3d00732c6ef50,REPOSITORY_PROMPT,automation/numbered/036-production-pilot-launch-verification-audit.md,automation/numbered/036-production-pilot-launch-verification-audit.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/037-implement-pilot-feedback-and-business-validation-workflow.md,e8959d40f023d37b568afb93792119314f62221e07424b4d3707adcafbc851e8,REPOSITORY_PROMPT,automation/numbered/037-implement-pilot-feedback-and-business-validation-workflow.md,automation/numbered/037-implement-pilot-feedback-and-business-validation-workflow.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/numbered/038-pilot-feedback-and-business-validation-audit.md,d8c416f7bd450f7827a3f1e88322ff3f62d640ab7e82bda90ee3d3739e96767d,REPOSITORY_PROMPT,automation/numbered/038-pilot-feedback-and-business-validation-audit.md,automation/numbered/038-pilot-feedback-and-business-validation-audit.md,REPLACE,NONE,Use the project-owner-selected v10.1 implementation-overlay prompt as the sole canonical donor.,ADR-0009; transition contract; whole-mapping human approval,delivered 41-file byte identity; explicit human semantic review,No repository write; remove only task-created extraction after preserving reports.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/policy/README.md,a8295190b348ff0a0f2647bdc369908ebe018cecc8d254f6f71bfa5b7fb10c35,REPOSITORY_DOCUMENTATION,docs/automation/autonomous-execution-policy.md,automation/policy/README.md,ADD,NONE,Candidate fail-closed policy-directory notice only; active-policy semantics conflict with current documentation.,human definition of active policy; no canonical policy artifact; whole-mapping human approval,confirm only README exists and no active policy authority is added,Remove only automation/policy/README.md if its approved mapping is reversed.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
